timestamp,latitude,longitude,elevation,heart_rate
2020-06-20T09:03:17Z,51.4564980,-0.2679340,18.8,144
2020-06-20T09:03:18Z,51.4565350,-0.2678910,18.8,151
2020-06-20T09:03:19Z,51.4565350,-0.2678910,18.8,151
2020-06-20T09:03:25Z,51.4566300,-0.2677940,18.8,154
2020-06-20T09:03:29Z,51.4566810,-0.2677550,18.9,149
2020-06-20T09:03:31Z,51.4566920,-0.2677170,18.9,150
2020-06-20T09:03:32Z,51.4566910,-0.2676970,18.9,156
2020-06-20T09:03:33Z,51.4566920,-0.2676750,18.9,164
2020-06-20T09:03:34Z,51.4566930,-0.2676530,18.9,168
2020-06-20T09:03:35Z,51.4566930,-0.2676330,18.9,168
2020-06-20T09:03:40Z,51.4567010,-0.2675460,19.0,158
2020-06-20T09:03:41Z,51.4567030,-0.2675260,19.0,143
2020-06-20T09:03:42Z,51.4567070,-0.2674870,19.1,137
2020-06-20T09:03:43Z,51.4567070,-0.2674870,19.1,137
2020-06-20T09:03:45Z,51.4567120,-0.2674390,19.1,140
2020-06-20T09:03:48Z,51.4567130,-0.2673570,18.8,136
2020-06-20T09:03:49Z,51.4567150,-0.2673300,18.7,133
2020-06-20T09:04:00Z,51.4566970,-0.2670410,18.6,131
2020-06-20T09:04:15Z,51.4566480,-0.2667480,18.1,130
2020-06-20T09:04:27Z,51.4565970,-0.2664610,17.8,131
2020-06-20T09:04:34Z,51.4565880,-0.2662830,17.7,128
2020-06-20T09:04:35Z,51.4565810,-0.2662340,17.6,128
2020-06-20T09:04:49Z,51.4565540,-0.2659360,17.3,128
2020-06-20T09:04:50Z,51.4565530,-0.2658890,17.2,127
2020-06-20T09:05:02Z,51.4565300,-0.2656240,17.0,128
2020-06-20T09:05:15Z,51.4565270,-0.2653660,16.8,124
2020-06-20T09:05:20Z,51.4565060,-0.2652580,16.7,121
2020-06-20T09:05:33Z,51.4564850,-0.2649610,16.4,121
2020-06-20T09:05:36Z,51.4564780,-0.2648960,16.3,125
2020-06-20T09:05:44Z,51.4564550,-0.2646850,16.0,121
2020-06-20T09:06:00Z,51.4564040,-0.2644120,15.5,121
2020-06-20T09:06:01Z,51.4564040,-0.2644030,15.5,122
2020-06-20T09:06:08Z,51.4564030,-0.2643790,15.5,119
2020-06-20T09:06:19Z,51.4564060,-0.2643160,15.4,120
2020-06-20T09:06:35Z,51.4563890,-0.2640340,14.8,118
2020-06-20T09:06:41Z,51.4563530,-0.2639080,14.4,115
2020-06-20T09:06:51Z,51.4563100,-0.2637120,13.7,118
2020-06-20T09:07:06Z,51.4562390,-0.2634180,12.7,117
2020-06-20T09:07:10Z,51.4562180,-0.2633490,12.5,118
2020-06-20T09:07:21Z,51.4561100,-0.2631130,11.7,119
2020-06-20T09:07:28Z,51.4560510,-0.2629970,11.3,116
2020-06-20T09:07:37Z,51.4559780,-0.2628610,10.9,113
2020-06-20T09:07:38Z,51.4559520,-0.2628220,10.8,116
2020-06-20T09:07:42Z,51.4559220,-0.2627680,10.7,119
2020-06-20T09:07:55Z,51.4558030,-0.2625370,10.0,118
2020-06-20T09:08:07Z,51.4556620,-0.2623410,9.5,119
2020-06-20T09:08:21Z,51.4555410,-0.2621110,8.9,118
2020-06-20T09:08:33Z,51.4554570,-0.2618880,8.5,121
2020-06-20T09:08:42Z,51.4553880,-0.2617270,8.2,118
2020-06-20T09:08:54Z,51.4552610,-0.2614840,7.7,118
2020-06-20T09:09:06Z,51.4551280,-0.2612540,7.4,118
2020-06-20T09:09:20Z,51.4549970,-0.2610280,7.2,117
2020-06-20T09:09:33Z,51.4548550,-0.2608410,7.0,118
2020-06-20T09:09:45Z,51.4547310,-0.2606280,7.1,116
2020-06-20T09:10:00Z,51.4546080,-0.2603900,7.2,117
2020-06-20T09:10:12Z,51.4545300,-0.2601020,7.3,117
2020-06-20T09:10:27Z,51.4544620,-0.2598250,7.4,117
2020-06-20T09:10:37Z,51.4544110,-0.2596350,7.5,120
2020-06-20T09:10:39Z,51.4544010,-0.2596010,7.6,123
2020-06-20T09:10:43Z,51.4543570,-0.2595440,7.6,133
2020-06-20T09:10:44Z,51.4543410,-0.2595050,7.6,128
2020-06-20T09:10:46Z,51.4543360,-0.2594830,7.6,124
2020-06-20T09:10:59Z,51.4542530,-0.2592220,7.7,124
2020-06-20T09:11:11Z,51.4541870,-0.2589420,7.7,123
2020-06-20T09:11:19Z,51.4541370,-0.2587510,7.7,120
2020-06-20T09:11:28Z,51.4540910,-0.2585810,7.6,117
2020-06-20T09:11:42Z,51.4540310,-0.2583040,7.8,118
2020-06-20T09:11:55Z,51.4539470,-0.2580370,8.0,118
2020-06-20T09:12:09Z,51.4538770,-0.2577630,8.5,119
2020-06-20T09:12:11Z,51.4538610,-0.2577240,8.6,125
2020-06-20T09:12:13Z,51.4538490,-0.2576820,8.7,128
2020-06-20T09:12:17Z,51.4538310,-0.2575940,8.8,128
2020-06-20T09:12:23Z,51.4538210,-0.2574710,9.0,126
2020-06-20T09:12:36Z,51.4539460,-0.2572510,10.5,127
2020-06-20T09:12:41Z,51.4539550,-0.2571600,11.5,130
2020-06-20T09:12:45Z,51.4539750,-0.2570980,11.5,130
2020-06-20T09:12:51Z,51.4540140,-0.2569780,11.5,132
2020-06-20T09:12:56Z,51.4540570,-0.2568200,11.7,136
2020-06-20T09:12:59Z,51.4540700,-0.2567160,11.8,139
2020-06-20T09:13:02Z,51.4540890,-0.2566120,11.8,142
2020-06-20T09:13:09Z,51.4541020,-0.2563650,11.9,145
2020-06-20T09:13:10Z,51.4541010,-0.2563270,11.9,148
2020-06-20T09:13:13Z,51.4541150,-0.2562300,12.0,151
2020-06-20T09:13:15Z,51.4541300,-0.2561630,12.0,154
2020-06-20T09:13:17Z,51.4541380,-0.2561020,12.0,159
2020-06-20T09:13:23Z,51.4541590,-0.2559020,12.0,157
2020-06-20T09:13:27Z,51.4541930,-0.2557580,12.1,160
2020-06-20T09:13:35Z,51.4542890,-0.2554830,12.3,163
2020-06-20T09:13:38Z,51.4543330,-0.2553970,12.4,157
2020-06-20T09:13:40Z,51.4543560,-0.2553390,12.5,160
2020-06-20T09:13:44Z,51.4544030,-0.2552300,12.8,157
2020-06-20T09:13:54Z,51.4545710,-0.2550530,13.3,161
2020-06-20T09:14:00Z,51.4546990,-0.2549800,13.8,164
2020-06-20T09:14:09Z,51.4548740,-0.2548510,14.6,165
2020-06-20T09:14:16Z,51.4550360,-0.2547180,15.4,164
2020-06-20T09:14:25Z,51.4551320,-0.2544650,16.2,163
2020-06-20T09:14:33Z,51.4551170,-0.2542540,16.7,160
2020-06-20T09:14:44Z,51.4550830,-0.2539440,17.4,162
2020-06-20T09:14:45Z,51.4550780,-0.2539150,17.4,165
2020-06-20T09:14:46Z,51.4550710,-0.2538520,17.5,168
2020-06-20T09:14:47Z,51.4550710,-0.2538520,17.5,168
2020-06-20T09:14:50Z,51.4550700,-0.2537500,17.7,169
2020-06-20T09:14:59Z,51.4550260,-0.2534450,18.5,169
2020-06-20T09:15:09Z,51.4550070,-0.2531460,19.3,169
2020-06-20T09:15:13Z,51.4549950,-0.2530280,19.7,166
2020-06-20T09:15:16Z,51.4549890,-0.2529470,19.9,169
2020-06-20T09:15:26Z,51.4549670,-0.2526550,20.8,169
2020-06-20T09:15:31Z,51.4549640,-0.2524810,21.3,170
2020-06-20T09:15:41Z,51.4549220,-0.2521860,22.3,170
2020-06-20T09:15:52Z,51.4548780,-0.2518940,23.3,172
2020-06-20T09:16:00Z,51.4548270,-0.2516020,24.3,172
2020-06-20T09:16:07Z,51.4548230,-0.2513040,25.2,172
2020-06-20T09:16:15Z,51.4548130,-0.2510010,26.2,171
2020-06-20T09:16:24Z,51.4547660,-0.2507060,27.3,173
2020-06-20T09:16:26Z,51.4547490,-0.2506350,27.5,176
2020-06-20T09:16:34Z,51.4547290,-0.2503380,28.2,174
2020-06-20T09:16:37Z,51.4547250,-0.2502250,28.2,171
2020-06-20T09:16:47Z,51.4547320,-0.2499200,29.0,171
2020-06-20T09:16:49Z,51.4547360,-0.2498650,29.1,174
2020-06-20T09:16:59Z,51.4546930,-0.2495480,29.6,174
2020-06-20T09:17:06Z,51.4546590,-0.2492540,30.3,174
2020-06-20T09:17:15Z,51.4546350,-0.2489650,31.0,174
2020-06-20T09:17:24Z,51.4546400,-0.2487330,31.6,173
2020-06-20T09:17:33Z,51.4546070,-0.2484450,32.4,174
2020-06-20T09:17:43Z,51.4546080,-0.2481280,33.3,173
2020-06-20T09:17:51Z,51.4545780,-0.2478090,34.1,171
2020-06-20T09:17:59Z,51.4545520,-0.2474960,34.8,173
2020-06-20T09:18:06Z,51.4545130,-0.2472360,35.4,176
2020-06-20T09:18:10Z,51.4545030,-0.2471000,35.8,173
2020-06-20T09:18:13Z,51.4544880,-0.2470060,36.0,176
2020-06-20T09:18:22Z,51.4544510,-0.2467050,36.6,177
2020-06-20T09:18:31Z,51.4544320,-0.2464080,37.3,175
2020-06-20T09:18:40Z,51.4544120,-0.2460870,37.8,175
2020-06-20T09:18:48Z,51.4543700,-0.2457730,38.3,176
2020-06-20T09:18:56Z,51.4543320,-0.2454560,38.8,174
2020-06-20T09:19:06Z,51.4543490,-0.2451460,39.2,175
2020-06-20T09:19:15Z,51.4543370,-0.2448480,39.7,175
2020-06-20T09:19:22Z,51.4542690,-0.2445470,40.3,176
2020-06-20T09:19:30Z,51.4542100,-0.2442530,40.9,176
2020-06-20T09:19:39Z,51.4541620,-0.2439540,41.6,175
2020-06-20T09:19:43Z,51.4541680,-0.2438430,41.9,174
2020-06-20T09:19:52Z,51.4542310,-0.2437030,42.3,171
2020-06-20T09:19:53Z,51.4542320,-0.2437000,42.3,171
2020-06-20T09:19:54Z,51.4542320,-0.2437000,42.3,174
2020-06-20T09:19:57Z,51.4542330,-0.2436920,42.3,169
2020-06-20T09:20:00Z,51.4542330,-0.2436910,42.3,166
2020-06-20T09:20:08Z,51.4542320,-0.2436130,42.3,165
2020-06-20T09:20:15Z,51.4542840,-0.2434730,42.3,164
2020-06-20T09:20:21Z,51.4543610,-0.2434000,42.2,161
2020-06-20T09:20:24Z,51.4543980,-0.2433720,42.1,158
2020-06-20T09:20:26Z,51.4544300,-0.2433640,42.1,146
2020-06-20T09:20:27Z,51.4544480,-0.2433550,42.1,147
2020-06-20T09:20:29Z,51.4544870,-0.2433400,42.0,150
2020-06-20T09:20:35Z,51.4546200,-0.2433180,41.8,154
2020-06-20T09:20:43Z,51.4548180,-0.2432660,41.5,156
2020-06-20T09:20:46Z,51.4548950,-0.2432490,41.3,161
2020-06-20T09:20:47Z,51.4549200,-0.2432400,41.2,162
2020-06-20T09:20:50Z,51.4549970,-0.2431990,41.1,159
2020-06-20T09:20:51Z,51.4550190,-0.2431790,41.1,164
2020-06-20T09:20:53Z,51.4550470,-0.2431180,41.4,168
2020-06-20T09:20:55Z,51.4550630,-0.2430410,41.5,165
2020-06-20T09:20:59Z,51.4550790,-0.2428910,41.5,162
2020-06-20T09:21:04Z,51.4551040,-0.2427050,41.5,159
2020-06-20T09:21:06Z,51.4551100,-0.2426410,41.1,162
2020-06-20T09:21:07Z,51.4551120,-0.2426060,41.1,170
2020-06-20T09:21:08Z,51.4551160,-0.2425670,41.1,173
2020-06-20T09:21:09Z,51.4551190,-0.2425280,41.2,173
2020-06-20T09:21:17Z,51.4551170,-0.2422280,41.3,176
2020-06-20T09:21:21Z,51.4551000,-0.2420730,41.3,173
2020-06-20T09:21:25Z,51.4550920,-0.2419350,41.4,170
2020-06-20T09:21:32Z,51.4551350,-0.2416560,41.9,169
2020-06-20T09:21:39Z,51.4551300,-0.2413690,41.4,170
2020-06-20T09:21:46Z,51.4551030,-0.2410750,41.0,171
2020-06-20T09:21:50Z,51.4550890,-0.2409070,40.8,174
2020-06-20T09:21:57Z,51.4551150,-0.2406410,40.6,171
2020-06-20T09:22:05Z,51.4552870,-0.2405560,40.2,169
2020-06-20T09:22:08Z,51.4553440,-0.2405350,40.1,169
2020-06-20T09:22:10Z,51.4553590,-0.2404780,40.0,166
2020-06-20T09:22:18Z,51.4553890,-0.2401720,39.5,163
2020-06-20T09:22:26Z,51.4554190,-0.2398640,39.2,162
2020-06-20T09:22:34Z,51.4554380,-0.2395340,39.0,161
2020-06-20T09:22:42Z,51.4554550,-0.2392200,38.8,162
2020-06-20T09:22:44Z,51.4554630,-0.2391500,38.8,165
2020-06-20T09:22:47Z,51.4554710,-0.2390450,38.8,168
2020-06-20T09:22:56Z,51.4554970,-0.2387330,38.8,169
2020-06-20T09:23:03Z,51.4555200,-0.2384690,38.8,166
2020-06-20T09:23:08Z,51.4555460,-0.2382790,38.9,169
2020-06-20T09:23:16Z,51.4555740,-0.2379550,38.9,169
2020-06-20T09:23:24Z,51.4555890,-0.2376290,39.1,169
2020-06-20T09:23:26Z,51.4555940,-0.2375520,39.1,166
2020-06-20T09:23:30Z,51.4556120,-0.2374020,39.2,170
2020-06-20T09:23:37Z,51.4556840,-0.2371280,39.3,170
2020-06-20T09:23:45Z,51.4557070,-0.2368050,39.3,171
2020-06-20T09:23:53Z,51.4557300,-0.2364950,39.3,173
2020-06-20T09:24:01Z,51.4557520,-0.2361840,39.3,175
2020-06-20T09:24:08Z,51.4557750,-0.2359520,39.4,172
2020-06-20T09:24:18Z,51.4558100,-0.2356290,39.5,171
2020-06-20T09:24:26Z,51.4558330,-0.2353110,39.6,173
2020-06-20T09:24:33Z,51.4558600,-0.2349980,39.7,172
2020-06-20T09:24:40Z,51.4558860,-0.2346990,39.5,174
2020-06-20T09:24:44Z,51.4558930,-0.2345290,39.4,170
2020-06-20T09:24:47Z,51.4558960,-0.2344030,39.4,173
2020-06-20T09:24:52Z,51.4559170,-0.2342320,39.4,172
2020-06-20T09:25:01Z,51.4560650,-0.2341580,39.0,172
2020-06-20T09:25:04Z,51.4560790,-0.2340620,39.0,169
2020-06-20T09:25:13Z,51.4561220,-0.2337620,38.2,170
2020-06-20T09:25:16Z,51.4561430,-0.2336490,38.0,166
2020-06-20T09:25:23Z,51.4561860,-0.2333640,37.5,169
2020-06-20T09:25:25Z,51.4561950,-0.2332830,37.4,165
2020-06-20T09:25:27Z,51.4562070,-0.2332010,37.4,162
2020-06-20T09:25:35Z,51.4562380,-0.2328790,36.7,161
2020-06-20T09:25:39Z,51.4562590,-0.2327150,36.3,164
2020-06-20T09:25:46Z,51.4562970,-0.2324120,35.5,165
2020-06-20T09:25:53Z,51.4563250,-0.2321060,34.8,165
2020-06-20T09:25:55Z,51.4563230,-0.2320310,34.6,162
2020-06-20T09:25:56Z,51.4563260,-0.2319950,34.6,159
2020-06-20T09:26:01Z,51.4563400,-0.2318030,34.0,162
2020-06-20T09:26:04Z,51.4563470,-0.2316730,33.7,165
2020-06-20T09:26:06Z,51.4563520,-0.2315870,33.5,162
2020-06-20T09:26:09Z,51.4563720,-0.2314720,33.2,158
2020-06-20T09:26:17Z,51.4564010,-0.2311510,32.4,157
2020-06-20T09:26:24Z,51.4564270,-0.2308620,31.7,159
2020-06-20T09:26:32Z,51.4564530,-0.2305420,30.7,160
2020-06-20T09:26:35Z,51.4564540,-0.2304190,30.4,163
2020-06-20T09:26:42Z,51.4564650,-0.2301160,29.4,160
2020-06-20T09:26:50Z,51.4564580,-0.2297920,28.2,162
2020-06-20T09:26:54Z,51.4564500,-0.2296170,27.6,164
2020-06-20T09:27:02Z,51.4564310,-0.2292920,26.9,164
2020-06-20T09:27:09Z,51.4564230,-0.2289930,26.6,163
2020-06-20T09:27:18Z,51.4564000,-0.2286980,27.3,161
2020-06-20T09:27:21Z,51.4563840,-0.2286050,27.6,164
2020-06-20T09:27:24Z,51.4563660,-0.2285180,28.0,160
2020-06-20T09:27:31Z,51.4563180,-0.2283210,28.9,164
2020-06-20T09:27:32Z,51.4563110,-0.2282990,29.0,164
2020-06-20T09:27:42Z,51.4562450,-0.2280040,30.6,162
2020-06-20T09:27:45Z,51.4562290,-0.2279110,31.1,159
2020-06-20T09:27:54Z,51.4562120,-0.2276200,32.1,160
2020-06-20T09:28:03Z,51.4562240,-0.2273030,33.0,161
2020-06-20T09:28:06Z,51.4562310,-0.2271980,33.3,164
2020-06-20T09:28:14Z,51.4562430,-0.2269080,33.7,164
2020-06-20T09:28:19Z,51.4562400,-0.2267210,33.7,168
2020-06-20T09:28:20Z,51.4562380,-0.2266820,33.7,178
2020-06-20T09:28:21Z,51.4562330,-0.2266370,33.8,181
2020-06-20T09:28:29Z,51.4562220,-0.2263450,33.7,181
2020-06-20T09:28:32Z,51.4562250,-0.2262390,33.7,178
2020-06-20T09:28:41Z,51.4562320,-0.2259280,33.3,178
2020-06-20T09:28:47Z,51.4562210,-0.2257330,32.9,175
2020-06-20T09:28:54Z,51.4562300,-0.2254300,32.1,174
2020-06-20T09:29:01Z,51.4562220,-0.2251320,31.0,175
2020-06-20T09:29:08Z,51.4562170,-0.2248390,30.0,173
2020-06-20T09:29:15Z,51.4562140,-0.2245480,29.1,171
2020-06-20T09:29:23Z,51.4562060,-0.2242270,28.2,171
2020-06-20T09:29:25Z,51.4561990,-0.2241350,28.0,167
2020-06-20T09:29:32Z,51.4562050,-0.2238460,27.1,167
2020-06-20T09:29:34Z,51.4562000,-0.2237590,26.9,170
2020-06-20T09:29:40Z,51.4562020,-0.2235750,26.5,167
2020-06-20T09:29:49Z,51.4562060,-0.2232660,26.1,168
2020-06-20T09:29:57Z,51.4562070,-0.2229420,25.9,166
2020-06-20T09:30:07Z,51.4562170,-0.2226320,26.0,167
2020-06-20T09:30:13Z,51.4561770,-0.2223850,26.5,170
2020-06-20T09:30:20Z,51.4561390,-0.2221010,27.5,172
2020-06-20T09:30:24Z,51.4561330,-0.2219470,27.6,169
2020-06-20T09:30:33Z,51.4561050,-0.2216520,28.7,170
2020-06-20T09:30:37Z,51.4560850,-0.2214970,29.2,173
2020-06-20T09:30:46Z,51.4560480,-0.2211950,30.3,173
2020-06-20T09:30:54Z,51.4559970,-0.2209380,31.2,177
2020-06-20T09:31:03Z,51.4559460,-0.2206250,32.2,179
2020-06-20T09:31:11Z,51.4558960,-0.2203450,33.0,179
2020-06-20T09:31:20Z,51.4558490,-0.2200520,34.2,178
2020-06-20T09:31:28Z,51.4557980,-0.2197500,35.4,179
2020-06-20T09:31:39Z,51.4557140,-0.2195200,36.4,179
2020-06-20T09:31:45Z,51.4556580,-0.2195210,37.2,176
2020-06-20T09:31:46Z,51.4556510,-0.2195320,37.2,173
2020-06-20T09:31:49Z,51.4556470,-0.2195420,37.2,176
2020-06-20T09:32:00Z,51.4555600,-0.2194440,37.5,176
2020-06-20T09:32:06Z,51.4553930,-0.2194770,38.0,173
2020-06-20T09:32:08Z,51.4553440,-0.2194950,38.1,170
2020-06-20T09:32:12Z,51.4552500,-0.2195290,38.4,167
2020-06-20T09:32:17Z,51.4551440,-0.2195910,38.9,171
2020-06-20T09:32:19Z,51.4551110,-0.2195930,38.9,171
2020-06-20T09:32:28Z,51.4550510,-0.2192900,38.7,173
2020-06-20T09:32:33Z,51.4550210,-0.2190790,38.5,176
2020-06-20T09:32:40Z,51.4549660,-0.2187810,38.2,174
2020-06-20T09:32:42Z,51.4549420,-0.2186970,38.1,177
2020-06-20T09:32:46Z,51.4548970,-0.2185280,37.7,174
2020-06-20T09:32:51Z,51.4548330,-0.2183320,37.0,170
2020-06-20T09:32:58Z,51.4546920,-0.2181090,36.2,172
2020-06-20T09:33:02Z,51.4546160,-0.2179860,35.8,175
2020-06-20T09:33:10Z,51.4544870,-0.2177660,35.2,174
2020-06-20T09:33:13Z,51.4544560,-0.2177540,35.1,171
